"","SRR3396381","SRR3396382","SRR3396384","SRR3396385","SRR3396386","SRR3396387"
"YPR128C",578.865964882084,548.925568333941,578.658088427991,544.532013461158,517.563475070972,501.49711269735
"YPR054W",351.209192132015,318.861175723392,329.711587330892,259.49555613346,287.029039872106,318.426322042783
"YPL156C",343.201164949852,339.042262794493,316.409102539443,450.541497066362,472.003310011907,450.860511026938
"YPL173W",557.129891101926,626.62275355768,608.113590466198,598.678723992943,611.417415092644,571.609330394843
"YPR098C",700.130376497698,718.446699731188,738.287905925368,794.832845164692,655.155173549346,633.931301681504
"YPL260W",1174.89198801166,1217.92860474093,1304.59368704701,1059.436581537,1068.84147228565,1231.83271371291
"YPL251W",3.43201164949852,1.00905435355504,0.950177485103434,1.02163604776953,0.911203301181288,0
"YPL016W",719.578442511523,638.73140580034,632.818205078887,409.67605515558,455.601650590644,509.287359108182
"YPR095C",735.594496875849,716.428591024078,605.263058010887,529.207472744615,574.058079744211,557.976399175886
"YPR079W",515.945751307944,511.590557252405,494.092292253786,438.281864493127,416.419908639849,442.096483814751
"YPR010C",1408.26878017756,852.650928754008,1253.28410285143,1826.68525341191,2563.21488622296,1675.87675913037
"YPL046C",164.736559175929,183.647892347017,208.088869237652,173.67812812082,192.263896549252,148.988462607174
"YPL021W",1.14400388316617,1.00905435355504,0,1.02163604776953,0,1.94756160270815
"YPL268W",416.417413472487,404.630795775571,423.779158356132,433.17368425428,422.798331748118,370.036704514549
"YPL283C",0,2.01810870711008,0.950177485103434,1.02163604776953,0,0
"YPL206C",1348.78057825292,1414.69420368417,1339.75025399584,1242.30943408775,1153.58337929551,1226.96380970614
"YPR055W",498.785693060452,490.400415827749,461.786257760269,504.688207598146,471.092106710726,482.995277471622
"YPR138C",1828.11820529954,1626.59561793072,1868.99911319845,1281.13160390299,1292.08628107507,1409.06081955935
"YPL243W",1648.50959564246,1563.02519365676,1631.4547419226,1644.83403690894,1742.22071185862,1723.59201839672
"YPR127W",507.937724125781,528.744481262841,543.501521479164,688.582696196661,709.827371620223,727.414258611496
"YPL095C",387.817316393333,379.404436936695,441.832530573097,350.421164384948,368.12613367724,304.793390823826
"YPR027C",154.440524227433,181.629783639907,158.679640012273,147.115590878812,164.927797513813,148.988462607174
"YPL232W",1335.05253165492,1298.65295302534,1326.44776920439,1290.32632833291,1383.2066111932,1359.39799869029
"YPL124W",143.000485395772,128.14990290149,157.72946252717,151.20213506989,165.839000814994,134.381750586863
"YPR041W",2416.13620124696,2278.44473032728,2631.99163373651,3179.33138065877,3095.35761411284,2862.91555598099
"YPL083C",226.512768866902,235.109664378324,241.345081216272,310.577358521936,356.280490761884,335.954376467157
"YPL048W",4270.56649585932,4501.39147120903,4728.08316587469,3625.78633353405,3649.36922123106,3961.34029990839
"YPL120W",323.753098936027,351.150915037154,303.106617747995,263.582100324538,270.627380450843,264.868377968309
"YPL117C",1559.27729275549,1427.81191028038,1575.39427030149,1787.86308359667,1575.47050774245,1500.59621488663
"YPR126C",32.0321087286529,21.1901414246558,22.8042596424824,30.6490814330858,34.6257254448889,30.1872048419764
"YPR091C",1181.75601131066,1185.63886542717,1125.01014236247,961.359520951125,930.338570506095,1010.78447180553
"YPR059C",11.4400388316617,15.1358153033256,7.60141988082747,7.15145233438669,8.20082971063159,7.79024641083262
"YPL214C",661.234244470048,678.084525588987,720.234533708403,674.279791527888,656.977580151709,636.852644085566
"YPL203W",1228.66017052047,1211.8742786196,1099.35535026467,826.503562645548,830.106207376153,984.492390168972
"YPL273W",5897.34001772162,6056.34423003735,6132.44548885756,3007.69652463349,2918.58417368367,3086.88514029242
"YPR081C",363.793234846843,404.630795775571,397.174188773235,387.200062104651,405.485469025673,404.119032561942
"YPL011C",416.417413472487,406.648904482681,432.330755722062,432.15204820651,389.08380960441,391.459882144339
"YPR097W",466.753584331799,506.54528548463,465.586967700683,604.80854027956,596.838162273744,583.294700011092
"YPL274W",351.209192132015,310.788740894952,301.206262777789,483.233850594986,493.872189240258,419.699525383607
"YPR158W",245.960834880727,259.326968863645,259.398453433237,272.776824754464,318.00995211227,349.587307686114
"YPL050C",1688.54973155327,1689.15698785114,1696.06681090963,1787.86308359667,1894.3916631559,1912.50549385941
"YPR114W",992.995370588238,957.592581523733,966.330502350192,1139.12419326302,1080.68711520101,1050.70948466105
"YPL110C",423.281436771484,389.494980472245,388.622591407304,388.22169815242,447.400820880012,461.572099841833
"YPL161C",409.55339017349,409.676067543346,452.284482909235,360.637524862643,420.975925145755,414.830621376837
"YPR022C",569.713933816754,468.201220049538,517.846729381371,520.012748314689,579.525299551299,530.710536737972
"tT(UGU)P",0,0,0,0,0,0
"YPR175W",240.240815464896,215.937631660778,271.750760739582,356.550980671565,345.346051147708,262.920816365601
"YPL068C",141.856481512605,133.195174669265,171.031947318618,173.67812812082,157.638171104363,152.88358581259
"YPL055C",470.185595981297,438.938643796442,438.981998117786,395.373150486807,485.671359529626,473.257469458081
"YPL079W",8257.42002869344,7247.02836723229,8217.1348911745,8911.73124469359,9349.8570734212,8898.40896277356
"YPL150W",647.506197872054,641.758568861005,617.615365317232,612.981628661716,625.996667911545,602.770316038174
"YPR192W",269.984916427217,241.163990499654,292.654665411858,202.283937458366,156.726967803182,165.542736230193
"YPL226W",2075.22304406344,1673.01211819426,2077.08798243611,2547.9603031372,2948.65388262265,2374.07759370124
"YPL115C",705.850395913529,714.410482316968,694.57974161061,707.993781104282,702.537745210773,742.020970631807
"YPL283W-A",0,0,0,0,0,0
"YPL170W",530.817801789104,705.328993134973,666.074417057507,647.71725428588,551.277997214679,566.740426388073
"YPL245W",326.041106702359,289.598599470296,352.515846973374,413.762599346659,451.956837385919,392.433662945693
"YPR140W",645.218190105722,642.76762321456,635.668737534197,611.959992613947,577.702892948937,556.028837573178
"YPR048W",387.817316393333,371.332002108255,413.327206019994,340.204803907253,388.172606303229,321.347664446845
"YPR102C",6123.85278658853,5472.10175932898,6476.40973846501,6616.11504535546,7707.86872469251,7315.04137977183
"YPL036W",364.937238730009,321.888338784058,348.71513703296,244.171015416917,302.519495992188,252.209227550706
"YPR015C",90.3763067701277,115.032196305275,98.8184584507571,129.74777806673,93.8539400216727,73.0335601015558
"YPR133W-A",1168.02796471266,1166.46683270963,1154.46564440067,1293.39123647622,1224.65723678765,1242.5443025278
"YPL146C",617.762096909733,542.871242212611,711.682936342472,920.494079040344,906.647284675382,732.283162618266
"YPR107C",386.673312510167,352.159969390709,396.224011288132,323.85862714294,299.785886088644,327.19034925497
"YPL035C",84.6562873542968,89.8058374663985,94.06757102524,75.601067534945,74.7186706968656,79.8500257110343
"YPL082C",650.938209521552,542.871242212611,577.707910942888,730.469774155212,769.966789498188,635.878863284212
"YPR064W",14.8720504811603,8.07243482844032,14.2526622765515,17.367812812082,15.4904561200819,6.81646560947854
"YPL216W",324.897102819193,324.915501844723,306.907327688409,341.226439955022,374.504556785509,353.48243089153
"YPL152W",402.689366874493,407.657958836236,386.722236437098,342.248076002792,350.813270954796,344.718403679343
"YPL230W",1949.38261691516,1913.16705434035,1536.43699341225,596.635451897404,609.595008490282,764.417929062951
"YPL159C",689.834341549202,629.649916618345,664.1740620873,614.003264709486,620.529448104457,645.616671297753
"YPR183W",1236.66819770263,1109.95978891054,1190.5723888346,1275.00178761637,1465.21490829951,1350.6339714781
"YPL204W",1584.44537818515,1590.26966120274,1582.99569018232,1687.74275091526,1582.7601341519,1742.09385362244
"YPL109C",163.592555292763,234.100610024769,157.72946252717,206.370481649445,225.978418692959,219.100680304667
"YPL249C",506.793720242615,504.52717677752,454.184837879441,412.740963298889,430.999161458749,464.493442245895
"YPR154W",497.641689177285,449.029187331993,492.191937283579,430.108776110971,437.377584567018,498.575770293287
"YPR026W",899.187052168612,923.284733502861,803.850152397505,644.652346142572,566.768453334761,617.377028058485
"YPR076W",1.14400388316617,0,0,0,0,0.973780801354077
"YPR170W-B",499.929696943618,531.771644323506,449.433950453924,447.476588923053,452.8680406871,440.148922212043
"YPR016C",1625.62951797913,1466.15597571547,1699.86752085004,2010.57974201043,2068.43149368152,1933.9286714892
"YPL060W",157.872535876932,130.1680116086,160.57999498248,218.630114222679,173.128627224445,183.070790654567
"YPR029C",1356.78860543508,1223.98293086226,1269.43712009819,1111.54001997325,1133.53690666952,1198.72416646687
"YPR002C-A",19.4480660138249,24.2173044853209,34.2063894637236,52.1034384362459,32.8033188425264,22.3969584311438
"YPL106C",3311.89124176607,3063.4890173931,3208.7493671943,5575.06791267831,5638.52602770981,5013.02356537079
"YPR085C",245.960834880727,266.39034933853,254.64756600772,264.603736372308,287.029039872106,242.471419537165
"YPL008W",425.569444537816,431.875263321557,413.327206019994,485.277122690525,477.470529818995,529.736755936618
"YPR152C",261.976889245054,238.136827438989,307.857505173513,303.42590618755,308.897919100457,335.954376467157
"YPL212C",1543.26123839117,1365.25054035997,1662.81059893101,1090.08566297009,1081.59831850219,992.282636579805
"YPL119C",176.176598007591,158.421533508141,152.028397616549,161.418495547585,170.395017320901,160.673832223423
"YPL078C",2347.49596825699,2614.45983006111,2536.02370774107,2155.6520607937,2067.52029038034,2146.21288618439
"YPL195W",974.69130845758,1021.1630057977,1067.04931577116,986.900422145363,1015.99168081714,1140.29731838562
"YPL025C",5.72001941583087,6.05432612133024,15.2028397616549,15.3245407165429,10.0232363129942,13.6329312189571
"YPR060C",394.68133969233,412.703230604011,476.989097521924,558.834918129931,492.960985939077,425.542210191732
"YPL199C",737.882504642182,650.840058043,703.131338976541,692.669240387739,708.916168319042,692.358149762749
"YPL228W",678.394302717541,684.138851710317,698.380451551024,596.635451897404,581.347706153662,626.141055270672
"YPL018W",369.513254262674,340.051317148048,310.708037628823,278.906641041081,293.407462980375,269.737281975079
"YPL259C",620.050104676066,649.831003689445,690.779031670196,618.089808900564,650.59915704344,607.639220044944
"YPR150W",8.00802718216321,8.07243482844032,5.7010649106206,6.12981628661716,6.37842310826902,2.92134240406223
"YPL072W",215.072730035241,173.557348811467,186.234787080273,241.106107273608,238.735264909497,259.025693160185
"YPL130W",2.28800776633235,3.02716306066512,2.8505324553103,2.04327209553905,0.911203301181288,1.94756160270815
"YPR179C",410.697394056656,411.694176250456,429.480223266752,419.892415633276,443.756007675287,418.725744582253
"YPR096C",16.0160543643264,17.1539240104357,23.7544371275858,18.3894488598515,15.4904561200819,10.7115888148948
"YPL028W",3197.49085344945,3390.42262794493,3287.61409845788,3623.74306143851,3719.53187542202,3639.01885466019
"YPL174C",336.337141650855,289.598599470296,345.86460457765,297.296089900932,303.430699293369,314.531198837367
"YPR031W",228.800776633235,257.308860156535,298.355730322478,320.793718999632,333.500408232351,317.452541241429
"YPL257W-A",0,0,0,0,0,0
"YPR158W-A",0,0,0,0,0,0
"YPL257W-B",1.14400388316617,2.01810870711008,0,1.02163604776953,0.911203301181288,0
"YPR158C-D",53.7681825088101,46.4165002635318,49.4092292253786,64.3630710094802,82.9195004074972,77.9024641083262
"YPR137C-A",0,0,0,0,0,0
"YPR137C-B",2.28800776633235,1.00905435355504,0.950177485103434,2.04327209553905,3.64481320472515,0.973780801354077
"YPR158W-B",13.7280465979941,10.0905435355504,11.4021298212412,11.2379965254648,10.0232363129942,19.4756160270815
"YPL060C-A",2.28800776633235,3.02716306066512,3.80070994041374,5.10818023884764,5.46721980708773,6.81646560947854
"YPR158C-C",0,0,0,0,0,0
"YMR172W",525.097782373274,526.726372555731,535.900101598337,395.373150486807,432.821568061112,432.35867580121
"YMR027W",1975.69470622798,1927.29381529013,1987.77129883638,1696.93747534518,1759.53357458107,1899.8463434418
"YML089C",2.28800776633235,1.00905435355504,0,0,0,0
"YMR290C",487.34565422879,337.024154087383,578.658088427991,972.59751747659,1105.2896043329,757.601463453472
"YMR139W",912.915098766606,912.185135613756,777.245182814609,632.392713569337,574.058079744211,619.324589661193
"YMR191W",795.08269880049,763.854145641165,821.90352461447,689.604332244431,601.39417877965,639.773986489629
"YMR244C-A",52.624178625644,68.6156960417427,58.9110040764129,59.2548907706326,58.3170112756024,44.7939168622875
"YMR091C",886.603009453784,972.728396827058,996.736181873502,947.056616282352,913.936911084832,1028.31252622991
"YMR173W-A",92.66431453646,119.068413719495,93.1173935401365,71.5145233438669,50.1161815649708,86.6664913205129
"YMR180C",368.369250379508,350.141860683599,317.359280024547,255.409011942382,293.407462980375,281.422651591328
"YML020W",490.777665878288,489.391361474194,461.786257760269,430.108776110971,494.783392541439,454.755634232354
"YML088W",583.441980414748,684.138851710317,706.932048916955,656.911978715806,623.263058008001,632.95752088015
"YML077W",305.449036805368,307.761577834287,312.60839259903,375.962065579186,397.284639315042,393.407443747047
"YML125C",1355.64460155192,1282.50808336846,1407.21285543819,1862.44251508385,1746.77672836453,1644.71577348704
"YMR318C",1846.4222674302,1918.21232610813,1748.32657259032,2263.94548185727,2229.71447799061,2186.1378990399
"YMR115W",441.585498902143,466.183111342428,452.284482909235,461.779493591826,456.512853891825,509.287359108182
"YMR266W",1057.05958804554,954.565418463067,1024.2913289415,1002.22496286191,1043.32777985257,1040.97167664751
"YML057W",1158.87593364733,1171.5121044774,1013.83937660536,993.03023843198,905.7360813742,995.203978983867
"YML055W",623.482116325564,688.175069124537,697.430274065921,730.469774155212,666.089613163521,658.275821715356
"YMR105C",8398.13250632288,9402.36846642586,7275.50900343699,4272.48195177216,3505.39909964441,5148.37909675901
"YMR268C",152.152516461101,161.448696568806,184.334432110066,168.569947881972,173.128627224445,180.149448250504
"YML133W-B",0,0,0,0,0,0
"YML090W",18.3040621306588,20.1810870711008,19.9537271871721,27.5841732897772,20.9576759271696,18.5018352257275
"YML101C",221.936753334238,225.019120842774,237.544371275858,204.327209553905,234.179248403591,280.448870789974
"YMR012W",2293.72778574818,2174.51213191111,2032.42964063625,2205.71222713441,2352.72692365009,2229.95803510084
"tY(GUA)M2",0,0,0,0,0,0
"YMR202W",2124.41521103958,2152.3129361329,2250.02028472493,2677.70808120393,2652.51280973873,2652.57890288851
"YMR083W",3761.48476785038,3785.97193453851,4057.25786139166,4427.77063103313,4772.88289158759,4056.77081844109
"snR76",13.7280465979941,8.07243482844032,13.3024847914481,16.3461767643124,13.6680495177193,11.6853696162489
"YMR017W",29.7441009623205,32.2897393137613,33.2562119786202,11.2379965254648,25.5136924330761,27.2658624379142
"YML085C",3242.10700489294,3298.59868177142,3298.06605079402,3132.33612246137,3293.99993377036,3502.68954247062
"YML013W",426.713448420983,416.739448018231,435.181288177373,419.892415633276,463.802480301276,487.864181478393
"YMR224C",202.488687320413,220.982903428554,255.597743492824,240.084471225839,293.407462980375,269.737281975079
"YMR059W",106.392361134454,85.7696200521784,96.9181034805503,109.315057111339,91.1203301181288,93.4829569299914
"YMR072W",2953.81802633506,2887.91355987452,2803.97375854023,2630.71282300653,2476.65057261074,2630.18194445736
"YMR304W",1103.96374725536,1198.75657202339,1019.54044151598,854.087735935325,852.886289905686,948.462500518871
"YML087C",100.672341718623,105.950707123279,125.423428033653,133.834322257808,111.166802744117,110.037230553011
"YMR195W",2114.11917609109,2086.72440315182,2051.43319033831,738.642862537368,749.009113571019,861.796009198358
"YMR240C",355.78520766468,309.779686541397,356.316556913788,360.637524862643,347.168457750071,321.347664446845
"YMR308C",1721.72584416509,1504.50004115056,1636.20562934811,1683.65620672418,1939.95182821496,1689.50969034932
"YML001W",1853.2862907292,2463.10167702785,2155.00253621459,2870.79729423237,2114.90286204177,2086.81225730179
"YML114C",573.145945466253,503.518122423965,500.74353464951,492.428575024912,530.32032128751,497.601989491933
"YMR319C",1058.20359192871,1083.72437571811,961.579614924675,1039.00386058161,1171.80744531914,1246.43942573322
"YML075C",1121.12380550285,1057.48896252568,1026.19168391171,1090.08566297009,1102.55599442936,1094.52962072198
"YMR075W",302.01702515587,332.987936673163,308.807682658616,332.031715525096,361.747710568971,372.958046918612
"YML129C",608.610065844404,645.794786275225,592.910750704543,651.803798476958,605.038991984375,669.961191331605
"YML073C",5312.75403342371,4550.83513453323,5528.13260833178,5352.35125426455,6301.88203096979,6347.10326322587
"YMR149W",1605.03744808214,1632.64994405205,1620.05261210135,1630.53113224017,1531.73274928575,1573.62977498819
"YMR233W",204.776695086745,179.611674932797,215.69028911848,212.500297936062,205.931946066971,205.46774908571
"YMR048W",276.848939726214,287.580490763186,307.857505173513,312.620630617475,336.234018135895,320.373883645491
"YML030W",781.354652202496,866.777689703779,847.558316712263,697.777420626587,673.379239572972,687.489245755978
"YMR118C",164.736559175929,169.521131397247,206.188514267445,194.11084907621,173.128627224445,149.962243408528
"YMR260C",2274.27971973435,2056.45277254517,2470.46146126893,2688.9460777294,2879.40243173287,2738.27161340766
"YMR135W-A",3.43201164949852,5.0452717677752,4.75088742551717,4.08654419107811,1.82240660236258,4.86890400677039
"tM(CAU)M",1.14400388316617,2.01810870711008,0,4.08654419107811,0.911203301181288,0
"YML056C",1107.39575890486,816.324972026027,1103.15606020509,2179.1496898924,2457.51530328593,1861.868892189
"YML064C",533.105809555437,506.54528548463,536.85027908344,510.818023884764,474.736919915451,470.336127054019
"YML132W",44.6161514434808,45.4074459099768,33.2562119786202,33.7139895763944,38.2705386496141,37.0036704514549
"YML113W",273.416928076715,214.928577307223,286.003423016134,401.502966773424,357.191694063065,270.711062776433
"YML058W-A",209.35271061941,176.584511872132,173.882479773928,148.137226926581,144.881324887825,133.407969785509
"YMR136W",626.914127975063,554.979894455272,585.309330823715,284.014821279929,322.565968618176,398.276347753818
"YML091C",554.841883335594,547.916513980386,511.195486985648,523.077656457998,472.914513313088,620.298370462547
"YMR199W",922.067129831936,848.614711339788,896.017368452538,1076.80439434908,1217.3676103782,1160.74671521406
"YMR286W",385.529308627,429.857154614447,428.530045781649,368.810613244799,410.952688832761,449.886730225584
"YMR025W",94.9523223027924,97.8782722948388,83.6156186891022,113.401601302418,110.255599442936,117.827476963843
"YMR112C",180.752613540255,162.457750922361,175.782834744135,207.392117697214,182.240660236258,169.437859435609
"YML127W",1130.27583656818,1052.44369075791,999.586714328812,1012.4413233396,967.697905854528,1039.99789584615
"YML005W",183.040621306588,171.539240104357,223.291708999307,255.409011942382,256.048127631942,188.913475462691
"YMR160W",472.47360374763,474.255546170869,419.978448415718,387.200062104651,381.79418319496,360.298896501009
"YMR046W-A",0,0,0,0,0,0
"YMR096W",364.937238730009,494.436633241969,328.761409845788,286.058093375468,312.542732305182,309.662294830597
"YML133C",28.6000970791543,37.3350110815365,34.2063894637236,26.5625372420077,49.2049782637895,44.7939168622875
"YMR246W",2377.24006921931,2193.68416462866,2404.89921479679,1477.28572507474,1854.29871790392,1605.76454143287
"YMR052C-A",17.1600582474926,18.1629783639907,18.0533722169652,21.4543570031601,18.2240660236258,16.5542736230193
"YMR120C",4542.83942005287,2169.46686014333,2780.21932141265,8149.59075305752,10329.4006221911,9110.69317746875
"YMR052W",92.66431453646,96.8692179412838,103.569345876274,100.120332681414,109.344396141755,106.142107347594
"YML100W-A",10.2960349484956,10.0905435355504,10.4519523361378,14.3029046687734,14.5792528189006,8.76402721218669
"YML049C",581.153972648416,653.867221103666,607.163412981094,646.695618238111,721.67301453558,717.676450597955
"YMR065W",233.376792165899,232.082501317659,229.942951395031,269.711916611155,246.936094620129,220.074461106021
"YMR098C",431.289463953647,447.011078624882,435.181288177373,389.24333420019,427.354348254024,379.77451252809
"YMR302C",1236.66819770263,1395.52217096662,1220.97806835791,1045.13367686823,997.76761479351,1039.99789584615
"YMR075C-A",4.57601553266469,13.1177065962155,5.7010649106206,2.04327209553905,8.20082971063159,5.84268480812446
"YML060W",145.288493162104,112.005033244609,130.17431545917,178.786308359667,212.31036917524,156.778709018006
"YMR080C",973.547304574413,856.687146168229,963.479969894882,878.607001081793,1004.14603790178,1018.57471821636
"YMR156C",141.856481512605,140.25855514415,130.17431545917,184.916124646284,160.371781007907,175.280544243734
"YMR294W",221.936753334238,226.028175196329,252.747211037513,257.452284037921,255.136924330761,260.973254762893
"YMR167W",252.824858179724,242.173044853209,227.092418939721,257.452284037921,264.248957342574,271.684843577787
"YMR242W-A",13.7280465979941,8.07243482844032,11.4021298212412,17.367812812082,8.20082971063159,4.86890400677039
"YMR079W",800.802718216321,729.546297620294,761.092165567851,1072.717850158,1275.6846216538,1135.42841437885
"YMR275C",526.24178625644,508.56339419174,480.789807462338,441.346772636436,507.540238757977,521.946509525785
"YMR100W",514.801747424778,510.58150289885,473.18838758151,462.801129639596,474.736919915451,470.336127054019
"YMR030W-A",10.2960349484956,11.0995978891054,8.55159736593091,17.367812812082,11.8456429153567,10.7115888148948
"YMR161W",537.681825088101,457.101622160433,503.59406710482,586.419091419709,562.212436828855,578.425796004322
"YMR183C",1809.81414316889,1777.95377096398,1806.28739918163,1540.62716003645,1550.86801861055,1554.15415896111
"YML021C",427.857452304149,485.355144059974,459.885902790062,485.277122690525,474.736919915451,439.175141410689
"YML074C",2522.52856238141,2255.23648019551,2780.21932141265,2568.39302409259,3201.96840035105,3212.5028636671
"YMR157C",332.905130001356,401.603632714906,381.021171526477,315.685538760784,320.743562015813,319.400102844137
"YMR110C",1487.20504811603,1536.78978046433,1459.47261711887,1178.96799912603,1118.95765385062,1299.99736980769
"YMR097C",314.601067870698,370.322947754699,356.316556913788,347.356256241639,334.411611533533,387.564758938923
"YMR111C",273.416928076715,263.363186277865,264.149340858755,237.01956308253,227.800825295322,239.550077133103
"YML011C",253.96886206289,239.145881792544,263.199163373651,264.603736372308,248.758501222492,204.493968284356
"YMR064W",656.658228937383,689.184123478092,727.83595358923,590.505635610787,542.165964202866,517.077605519015
"YML082W",378.665285328003,326.933610551833,405.725786139166,422.957323776584,487.493766131989,419.699525383607
"YMR300C",1702.27777815127,1306.72538785378,1618.15225713115,2129.08952355169,2582.35015554777,2290.33244478479
"YMR262W",750.46654735701,789.080504480041,764.892875508264,541.467105317849,482.026546324901,609.586781647652
"YMR031C",3452.60371939551,3210.81095301214,2963.60357603761,1995.25520129389,1981.8671800693,2422.76663376894
"YMR016C",576.577957115751,537.825970444836,511.195486985648,564.964734416549,620.529448104457,579.399576805676
"YMR066W",420.993429005152,412.703230604011,450.384127939028,388.22169815242,410.04148553158,342.770842076635
"YMR007W",70.9282407563027,39.3531197886465,45.6085192849648,49.0385302929373,33.7145221437077,42.8463552595794
"YMR201C",284.856966908377,298.680088652292,302.156440262892,276.863368945542,312.542732305182,280.448870789974
"YMR232W",60.6322058078072,54.4889350919721,57.010649106206,49.0385302929373,49.2049782637895,51.6103824717661
"YMR200W",1362.50862485091,1435.88434510882,1447.12030981253,1313.82395743161,1249.25972591955,1272.73150736978
"YMR297W",7636.22592013421,8680.894603634,7606.17076825299,7694.96271180008,6511.45879024148,6969.34919529113
"YML026C",11041.9254803199,11868.4973065144,12299.0973671788,17456.6951482379,13510.411346615,12052.4849783594
"YML023C",345.489172716184,424.811882846672,396.224011288132,425.000595872123,399.107045917404,381.722074130798
"YMR143W",9833.85737969642,8486.14711339788,9247.12728502662,12308.6711035273,10367.6711608407,9637.5085910013
"YMR073C",387.817316393333,459.119730867543,411.426851049787,478.125670356139,431.91036475993,394.381224548401
"YML069W",1685.11771990377,1691.17509655825,1716.97071558191,1724.52164863496,1744.04311846099,1836.55059135379
"YML050W",147.576500928436,159.430587861696,159.629817497377,183.894488598515,181.329456935076,184.044571455921
"YML099W-A",29.7441009623205,36.3259567279814,28.505324553103,12.2596325732343,18.2240660236258,18.5018352257275
"YMR211W",247.104838763893,215.937631660778,219.490999058893,286.058093375468,303.430699293369,213.257995496543
"tF(GAA)M",3.43201164949852,2.01810870711008,3.80070994041374,5.10818023884764,2.73360990354386,3.89512320541631
"YMR283C",233.376792165899,229.055338256994,256.547920977927,262.560464276769,249.669704523673,266.815939571017
"snR74",5.72001941583087,3.02716306066512,3.80070994041374,3.06490814330858,0.911203301181288,3.89512320541631
"RNA170",8.00802718216321,17.1539240104357,3.80070994041374,15.3245407165429,8.20082971063159,19.4756160270815
"YML078W",1075.3636501762,1177.56643059873,1335.94954405543,960.337884903356,1075.21989539392,1295.12846580092
"YMR142C",13694.8704853823,11811.9902627153,13391.8014750478,13550.980537615,15023.0088265759,14244.4655622074
"YMR203W",2418.42420901329,2394.48598098611,2289.92773909928,2299.70274352921,2250.67215391778,2377.97271690666
"YMR077C",181.896617423422,202.819925064563,235.644016305652,243.149379369147,227.800825295322,233.707392324979
"YMR245W",53.7681825088101,66.5975873346326,61.7615365317232,63.3414349617107,56.4946046732399,62.3219712866609
"YMR284W",336.337141650855,412.703230604011,336.362829726616,404.567874916733,305.253105895731,314.531198837367
"YMR089C",952.955234677422,920.257570442196,998.636536843709,984.857150049824,1044.23898315376,1090.63449751657
"YMR134W",306.593040688534,264.37224063142,356.316556913788,310.577358521936,328.033188425264,358.3513348983
"YMR290W-A",10.2960349484956,19.1720327175458,4.75088742551717,8.17308838215622,4.55601650590644,3.89512320541631
"YMR095C",84.6562873542968,106.959761476834,85.5159736593091,98.0770605858746,118.456429153567,84.7189297178047
"snR83",75.5042562889674,91.8239461735086,85.5159736593091,85.8174280126403,62.8730277815089,93.4829569299914
"snR73",0,1.00905435355504,0,0,0,0
"tH(GUG)M",3.43201164949852,4.03621741422016,7.60141988082747,4.08654419107811,1.82240660236258,4.86890400677039
"YMR099C",1285.86036467878,1381.39541001685,1403.41214549777,1418.0308343041,1457.92528189006,1514.22914610559
"YMR132C",126.984431031445,107.968815830389,122.572895578343,133.834322257808,154.904561200819,142.171996997695
"YML115C",1099.38773172269,1084.73343007167,1069.89984822647,1249.46088642213,1222.83483018529,1132.50707197479
"snR11",181.896617423422,203.828979418118,141.576445280412,126.682869923421,95.6763466240352,110.037230553011
"YMR086W",1095.95572007319,1054.46179946502,1111.70765757102,891.888269702797,922.137740795463,1068.23753908542
"YMR044W",724.154458044188,719.455754084743,713.583291312679,696.755784578818,712.560981523767,772.208175473783
"YMR222C",295.153001856873,311.797795248507,349.665314518064,265.625372420077,283.384226667381,321.347664446845
"YMR272W-A",0,0,0,0,0,0
"YMR321C",36.6081242613175,28.2535218995411,35.1565669488271,26.5625372420077,36.4481320472515,30.1872048419764
"YML131W",332.905130001356,339.042262794493,343.01407212234,575.181094894244,475.648123216632,554.08127597047
"YML038C",1328.18850835593,1475.23746489747,1400.56161304246,1156.4920060751,1156.31698919905,1170.4845232276
"YML122C",32.0321087286529,31.2806849602062,35.1565669488271,24.5192651464687,16.4016594212632,24.3445200338519
"YMR036C",267.696908660885,238.136827438989,263.199163373651,275.841732897772,281.561820065018,257.078131557476
"YML012W",3658.52441836542,4404.52225326775,4090.51407337028,4760.823982606,4132.30697085714,4322.61297721075
"YML100W",11313.0544006303,11374.0606732724,9467.56846157062,5119.4182353731,4761.94845197341,6388.00205688275
"YMR312W",244.816830997561,181.629783639907,177.683189714342,289.123001518776,296.141072883919,265.842158769663
"YML112W",240.240815464896,228.046283903439,262.248985888548,258.47392008569,274.272193655568,289.212898002161
"YML099C",417.561417355653,393.531197886465,481.739984947441,380.048609770264,406.396672326854,336.928157268511
"YML123C",17799.5564181825,19779.4834383859,20987.5202909647,17315.7093736457,17015.8104462594,13430.3848122754
"tV(AAC)M3",0,1.00905435355504,2.8505324553103,1.02163604776953,0,0
"YMR141C",139.568473746273,125.122739840825,112.120943242205,89.9039722037184,81.0970938051346,90.5616145259292
"YMR324C",0,0,0,0,0,0.973780801354077
"YMR207C",417.561417355653,355.187132451374,326.861054875581,378.005337674725,456.512853891825,383.669635733506
"YMR236W",828.258811412309,836.506059097128,789.597490120954,716.166869486439,685.224882488328,688.463026557333
"YML034C-A",2.28800776633235,2.01810870711008,3.80070994041374,1.02163604776953,3.64481320472515,2.92134240406223
"YMR204C",283.712963025211,276.480892874081,288.853955471444,225.781566557066,302.519495992188,286.291555598099
